beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
40.0,0.01,0.01,0.001,10000.0,7585.766076564789,30.37429809715873,0.8927218114454267,0.0009997437933185387,5487.0,9.177894424030974,0.5706782115493905,30.37942978538502,0.8926312599479959,5232.0,0.0011185773717142555,9.195259854654612,0.5723752421037949
